State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
OSUN,IREPODUN,BARA 'A',29-20-05-002,BARA OLUNKAN,227,513,97,1,172,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,24.984848484848484,0.1212121212121211,63.46969696969697,0.0
OSUN,IREPODUN,BARA 'A',29-20-05-005,OLUAWO COMPOUND,319,687,141,0,177,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,69.65151515151516,1.1363636363636365,68.54545454545455,0.0
OSUN,IREPODUN,BARA 'A',29-20-05-007,JAGUN  II,119,231,65,0,53,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,7.5,1.1363636363636365,57.33333333333333,0.0
OSUN,IREPODUN,BARA 'A',29-20-05-008,JAGUN  II,119,231,94,0,104,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,21.939393939393938,1.1363636363636365,5.560606060606062,0.0
OSUN,IREPODUN,BARA 'A',29-20-05-009,JAGUN  II,119,231,0,0,0,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,73.48484848484848,1.1363636363636365,111.13636363636364,0.0
OSUN,IREPODUN,BARA 'A',29-20-05-010,KONDA ILOBU,220,494,75,1,130,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,2.651515151515156,0.1212121212121211,20.83333333333333,0.0
OSUN,IREPODUN,BARA 'A',29-20-05-011,KONDA ILOBU,220,494,160,4,217,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,88.93939393939394,2.9242424242424243,109.15151515151516,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-004,LANLOKO,325,662,107,0,214,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,35.13636363636364,1.1363636363636365,106.10606060606061,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-005,BABA ODUNAYO,339,708,160,0,174,0,7.7616469,4.6012166,0.13546629378221106,0.08030637926741892,81.625,0.625,93.5,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-006,BABA ODUNAYO,339,708,101,0,97,0,7.7616469,4.6012166,0.13546629378221106,0.08030637926741892,15.25,0.625,6.875,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-007,BABA ODUNAYO,339,708,113,3,86,0,7.7616469,4.6012166,0.13546629378221106,0.08030637926741892,28.75,2.75,5.5,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-008,BABA ODUNAYO,339,708,0,0,0,0,7.7616469,4.6012166,0.13546629378221106,0.08030637926741892,98.375,0.625,102.25,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-009,BABA ODUNAYO,339,708,80,1,191,0,7.7616469,4.6012166,0.13546629378221106,0.08030637926741892,8.375,0.5,112.625,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-010,BABA ODUNAYO,339,708,215,0,93,0,7.7616469,4.6012166,0.13546629378221106,0.08030637926741892,143.5,0.625,2.375,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-011,BABA ODUNAYO,339,708,102,1,135,0,7.7616469,4.6012166,0.13546629378221106,0.08030637926741892,16.375,0.5,49.625,0.0
OSUN,IREPODUN,BARA 'B',29-20-06-012,METHODIST PRY. SCHOOL,370,838,191,0,174,0,7.8463316,4.4879016,0.13694432062327472,0.07832865942552154,143.25,6.25,91.25,0.25
OSUN,IREPODUN,ELERIN 'A',29-20-07-002,ESINKIN COMPOUND,153,324,66,1,77,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,6.484848484848484,0.1212121212121211,32.96969696969697,0.0
OSUN,IREPODUN,ELERIN 'A',29-20-07-003,ESINKIN COMPOUND,153,324,78,9,116,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,5.696969696969703,8.0,6.621212121212125,0.0
OSUN,IREPODUN,ELERIN 'A',29-20-07-004,OSOLO COMP. I,122,278,45,1,68,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,27.803030303030297,0.1212121212121211,42.10606060606061,0.0
OSUN,IREPODUN,ELERIN 'A',29-20-07-005,OSOLO COMP. II,96,263,37,1,45,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,35.92424242424242,0.1212121212121211,65.45454545454545,0.0
OSUN,IREPODUN,ELERIN 'A',29-20-07-006,AKAPARO COMPOUND,111,285,61,1,48,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,23.913043478260875,2.260869565217391,57.1304347826087,0.043478260869565216
OSUN,IREPODUN,ELERIN 'A',29-20-07-007,AKAPARO COMPOUND,111,285,32,1,57,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,54.173913043478265,2.260869565217391,47.73913043478261,0.043478260869565216
OSUN,IREPODUN,ELERIN 'A',29-20-07-008,AKAPARO COMPOUND,111,285,31,9,51,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,55.21739130434783,6.086956521739131,54.0,0.043478260869565216
OSUN,IREPODUN,ELERIN 'A',29-20-07-009,AKAPARO COMPOUND,111,285,45,4,59,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,40.60869565217391,0.8695652173913042,45.652173913043484,0.043478260869565216
OSUN,IREPODUN,ELERIN 'A',29-20-07-010,AKAPARO COMPOUND,111,285,78,2,91,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,6.173913043478265,1.2173913043478262,12.26086956521739,0.043478260869565216
OSUN,IREPODUN,ELERIN 'A',29-20-07-011,AKAPARO COMPOUND,111,285,38,1,145,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,47.913043478260875,2.260869565217391,44.086956521739125,0.043478260869565216
OSUN,IREPODUN,ELERIN 'A',29-20-07-012,AKAPARO COMPOUND,111,285,28,3,46,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,58.347826086956516,0.17391304347826075,59.21739130434783,0.043478260869565216
OSUN,IREPODUN,ELERIN 'A',29-20-07-013,AKAPARO COMPOUND,111,285,94,1,99,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,10.521739130434781,2.260869565217391,3.9130434782608745,0.043478260869565216
OSUN,IREPODUN,ELERIN 'A',29-20-08-001,AKAPARO COMPOUND,111,285,65,2,100,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,19.73913043478261,1.2173913043478262,2.8695652173912976,0.043478260869565216
OSUN,IREPODUN,ELERIN 'B',29-20-08-003,AKOMOLEHIN (II),106,216,19,0,85,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,54.1969696969697,1.1363636363636365,24.848484848484844,0.0
OSUN,IREPODUN,ELERIN 'B',29-20-08-004,UNITED XTIAN PRY. SCHOOL,191,468,56,10,118,1,7.8221136,4.4815705,0.1365216367850267,0.07821816088524854,5.5,7.625,40.4375,1.0
OSUN,IREPODUN,ELERIN 'B',29-20-08-005,ANIYAN COMP.,152,298,71,1,66,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,1.4090909090909065,0.1212121212121211,44.13636363636364,0.0
OSUN,IREPODUN,ELERIN 'B',29-20-08-006,AJILETE COMP.,98,219,31,1,66,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,42.015151515151516,0.1212121212121211,44.13636363636364,0.0
OSUN,IREPODUN,ELERIN 'B',29-20-08-007,AJILETE COMP.,98,219,37,1,34,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,35.92424242424242,0.1212121212121211,76.62121212121212,0.0
OSUN,IREPODUN,ELERIN 'B',29-20-08-008,ALAKA AREA,147,310,73,3,67,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,11.391304347826093,0.17391304347826075,37.30434782608695,0.043478260869565216
OSUN,IREPODUN,ELERIN 'B',29-20-08-009,OHE AREA,81,212,29,0,44,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,44.04545454545455,1.1363636363636365,66.46969696969697,0.0
OSUN,IREPODUN,ELERIN 'B',29-20-08-010,AGBEDE AREA,167,359,60,0,105,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,12.575757575757578,1.1363636363636365,4.545454545454547,0.0
OSUN,IREPODUN,ELERIN 'B',29-20-08-011,ASIKAN COMP.,154,396,79,0,71,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,6.712121212121218,1.1363636363636365,39.06060606060606,0.0
OSUN,IREPODUN,ELERIN 'C',29-20-09-005,AHANRIN AREA,93,322,41,0,46,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,31.86363636363636,1.1363636363636365,64.43939393939394,0.0
OSUN,IREPODUN,ELERIN 'C',29-20-09-006,ABELEMURE,107,269,62,3,35,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,22.869565217391298,0.17391304347826075,70.69565217391305,0.043478260869565216
OSUN,IREPODUN,ELERIN 'C',29-20-09-007,SERIKI COMPOUND,250,720,102,3,144,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,18.869565217391298,0.17391304347826075,43.04347826086956,0.043478260869565216
OSUN,IREPODUN,ELERIN 'D',29-20-10-001,DALUJA AREA ERIN,173,344,74,0,94,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,1.6363636363636402,1.1363636363636365,15.712121212121218,0.0
OSUN,IREPODUN,ELERIN 'D',29-20-10-002,OLOYAN AREA,121,280,41,2,77,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,31.86363636363636,0.893939393939394,32.96969696969697,0.0
OSUN,IREPODUN,ELERIN 'D',29-20-10-003,AKESIN AREA,97,282,47,3,46,0,8.0239454,5.0416551,0.14004426623025343,0.08799348124496396,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,IREPODUN,ELERIN 'D',29-20-10-005,BALOGUN AREA,156,371,65,1,90,0,7.8287757,4.4849968,0.13663791236512382,0.07827796110140962,19.73913043478261,2.260869565217391,13.304347826086953,0.043478260869565216
OSUN,IREPODUN,ELERIN 'D',29-20-10-006,AWO AREA,93,265,23,3,66,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,50.13636363636364,1.9090909090909092,44.13636363636364,0.0
OSUN,IREPODUN,ELERIN 'D',29-20-10-007,ATERE AREA,197,744,93,1,95,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,20.924242424242422,0.1212121212121211,14.696969696969703,0.0
OSUN,IREPODUN,ELERIN 'D',29-20-10-008,APELEGBE,164,454,54,1,100,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,18.66666666666667,0.1212121212121211,9.621212121212125,0.0
OSUN,IREPODUN,ELERIN 'D',29-20-10-009,"C.A.C PRY. SCHOOL, ERIN",145,348,58,5,81,0,7.8172941,4.4728575,0.13643752064172684,0.07806609034752227,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,IREPODUN,ELERIN 'D',29-20-10-010,IYA-OBA COMPOUND,81,232,46,1,34,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,26.787878787878782,0.1212121212121211,76.62121212121212,0.0
OSUN,IREPODUN,ELERIN 'E',29-20-11-001,AGIRIEMU ERIN,153,386,71,2,70,0,7.8271572,4.4835246,0.13660966421118031,0.07825226636416176,13.478260869565219,1.2173913043478262,34.173913043478265,0.043478260869565216
OSUN,IREPODUN,ELERIN 'E',29-20-11-003,IKOLABA AREA,147,305,21,2,94,0,7.4158691,3.9176356,0.12943133269190862,0.06837564011334357,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,IREPODUN,ELERIN 'E',29-20-11-004,JAGBA AREA I,174,414,41,0,119,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,31.86363636363636,1.1363636363636365,9.666666666666671,0.0
OSUN,IREPODUN,ELERIN 'E',29-20-11-005,JAGBA II,123,299,0,0,0,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,73.48484848484848,1.1363636363636365,111.13636363636364,0.0
OSUN,IREPODUN,ELERIN 'E',29-20-11-006,OYE AREA,174,396,76,0,86,0,7.8317961,4.5049252,0.13669062828985107,0.07862577729606406,65.0,1.0,47.0,0.0
OSUN,IREPODUN,ELERIN 'E',29-20-11-007,LAKANLA AREA,101,214,30,4,62,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,43.03030303030303,2.9242424242424243,48.1969696969697,0.0
OSUN,IREPODUN,ELERIN 'E',29-20-11-008,TOKEDE,121,298,67,2,51,0,7.8279386,4.487816,0.1366233022139554,0.07832716542368183,17.652173913043484,1.2173913043478262,54.0,0.043478260869565216
OSUN,IREPODUN,ELERIN 'E',29-20-11-010,OKE-KAU ERIN,163,359,72,0,88,0,7.8276834,4.4829643,0.13661884813370428,0.07824248728436282,12.434782608695656,3.3043478260869565,15.391304347826093,0.043478260869565216
OSUN,IREPODUN,ELERIN 'E',29-20-11-011,MAGBON,112,271,21,1,89,0,7.8399585,4.4788472,0.13683308904471586,0.07817063033372897,52.16666666666667,0.1212121212121211,20.787878787878782,0.0
OSUN,IREWOLE,IKIRE 'A',29-21-01-002,"ST. JOHN'S PRY. SCHOOL, AYEDADE IKIRE II",219,684,113,2,92,1,51.4147516,-0.0558301,0.8973566995150226,-0.0009744190667176862,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,IREWOLE,IKIRE 'A',29-21-01-003,"ORI ERU OPEN SPACE, ORI ERU IKIRE I",235,511,128,0,103,0,7.3644353,4.1836104,0.12853364353509636,0.07301777610067697,5.428571428571431,2.183673469387755,2.9387755102040813,0.04081632653061224
OSUN,IREWOLE,IKIRE 'A',29-21-01-004,"ORI ERU, OPEN SPACE, ORI ERU IKIRE II",93,280,53,2,28,0,7.3644353,4.1836104,0.12853364353509636,0.07301777610067697,71.10204081632654,0.1428571428571428,79.46938775510205,0.04081632653061224
OSUN,IREWOLE,IKIRE 'A',29-21-01-006,ATOBA OJA OPEN SPACE,179,529,127,2,45,0,7.544035,4.206006,0.13166824963569043,0.07340865305863663,6.625,1.125,53.375,0.0
OSUN,IREWOLE,IKIRE 'A',29-21-01-007,"EJEMU OPEN SPACE, ORI ERU, IKIRE I",264,556,134,0,107,0,7.3644353,4.1836104,0.12853364353509636,0.07301777610067697,11.551020408163268,2.183673469387755,1.1428571428571388,0.04081632653061224
OSUN,IREWOLE,IKIRE 'A',29-21-01-008,"EJEMU OPEN SPACE, ORI-ERU, IKIRE II",204,386,115,0,86,0,7.3644353,4.1836104,0.12853364353509636,0.07301777610067697,7.8367346938775455,2.183673469387755,20.285714285714292,0.04081632653061224
OSUN,IREWOLE,IKIRE 'A',29-21-01-010,"MOOSA OPEN SPACE, IKIRE",279,643,147,7,99,1,7.3736466,4.1949223,0.1286944110484853,0.07321520600033332,12.125,4.59375,6.3125,1.0
OSUN,IREWOLE,IKIRE 'B',29-21-02-001,"AJIGBO OPEN SPACE, ABATA STREAM",290,619,164,3,113,0,7.3700193,4.1872008,0.12863110272052772,0.07308044040214058,35.21951219512195,0.8292682926829267,10.097560975609753,0.04878048780487805
OSUN,IREWOLE,IKIRE 'B',29-21-02-002,"OLD MOTOR GARAGE, MARKET SQUARE",279,660,0,0,0,0,7.6292935,4.1845635,0.133156291176002,0.07303441083377774,124.17647058823529,4.764705882352941,108.02941176470588,0.029411764705882353
OSUN,IREWOLE,IKIRE 'B',29-21-02-004,"OLUKUNLE OKE ODO OPEN SPACE, ABATA STREAM",228,526,0,0,0,0,7.3748497,4.1758332,0.12871540910471607,0.07288203835409086,127.58333333333333,3.1666666666666665,96.5,0.0
OSUN,IREWOLE,IKIRE 'B',29-21-02-005,"PALACE OPEN SPACE, IBWA IKIRE",235,537,121,6,100,0,7.3798394,4.1832283,0.1288024957984028,0.0730111071976051,9.599999999999994,3.0,22.400000000000006,0.0
OSUN,IREWOLE,IKIRE 'B',29-21-03-001,"AGBONGBON OPEN SPACE, ABATA STREAM AREA",196,401,143,0,140,0,7.3700193,4.1872008,0.12863110272052772,0.07308044040214058,13.707317073170742,2.2439024390243905,37.756097560975604,0.04878048780487805
OSUN,IREWOLE,IKIRE 'C',29-21-03-002,"AJILO OPEN SPACE, ITAAKUN, IKIRE II",182,361,112,1,59,0,7.3748497,4.1758332,0.12871540910471607,0.07288203835409086,6.25,2.0833333333333335,32.58333333333333,0.0
OSUN,IREWOLE,IKIRE 'C',29-21-03-005,"ODEAGBON, OPEN SPACE, ODEAGBON, IKIRE",216,468,140,2,62,0,7.3700193,4.1872008,0.12863110272052772,0.07308044040214058,10.634146341463406,0.19512195121951237,42.14634146341463,0.04878048780487805
OSUN,IREWOLE,IKIRE 'C',29-21-03-006,"ODEADIE, OPEN SPACE, ODEADIE, IKIRE",297,668,185,2,93,0,7.544035,4.206006,0.13166824963569043,0.07340865305863663,58.625,1.125,0.625,0.0
OSUN,IREWOLE,IKIRE 'C',29-21-03-007,"ONILU POPO OPEN SPACE, POPO, IKIRE",294,689,0,0,0,0,37.7936965,-122.4017177,0.6596244404244571,-2.136312983961621,95.0,2.0,80.0,0.0
OSUN,IREWOLE,IKIRE 'C',29-21-03-009,"JADUBI OPEN SPACE, POPO, IKIRE",168,317,95,1,66,0,7.4667114,4.3499314,0.13031869822619535,0.07592062516588646,47.5,2.25,95.75,0.0
OSUN,IREWOLE,IKIRE 'D',29-21-04-002,"OLUWATA OPEN SPACE, OKEOLA, IKIRE I",341,693,168,2,148,0,7.3676292,4.1760281,0.1285893876060758,0.072885440000803,58.599999999999994,0.0,62.266666666666666,0.0
OSUN,IREWOLE,IKIRE 'D',29-21-04-007,"SAGBA OPEN SPACE, OLUOFINRIN, IKIRE",342,759,195,5,105,0,7.3700193,4.1872008,0.12863110272052772,0.07308044040214058,66.97560975609755,2.8780487804878048,1.9024390243902474,0.04878048780487805
OSUN,IREWOLE,IKIRE 'D',29-21-04-008,"ILUPEJU/ORIOLORI, ILUPEJU, IKIRE",288,537,190,4,84,0,7.3969438,4.1821867,0.12910102389498093,0.07299292784811634,66.0,2.0,34.5,0.5
OSUN,IREWOLE,IKIRE 'E',29-21-05-001,"FATIMA COLLEGE, FATIMA AREA",285,750,138,7,121,0,7.367829,4.2013344,0.12859287477392128,0.07332711825730046,5.0,3.25,32.75,0.25
OSUN,IREWOLE,IKIRE 'E',29-21-05-002,"ADEYINKA OLD GARAGE, LAKOOSIN AREA",351,818,221,5,96,0,7.3788895,4.1804957,0.12878591691583813,0.0729634143304651,119.6,1.9,18.0,0.0
OSUN,IREWOLE,IKIRE 'E',29-21-05-003,"N.U.D. SANNGO, SANNGO AREA",294,750,167,3,114,0,7.3698998,4.1936084,0.12862901705207158,0.07319227411929137,31.666666666666657,0.27272727272727293,8.818181818181813,0.06060606060606061
OSUN,IREWOLE,IKIRE 'E',29-21-05-004,"OLUFI JUNCTION, OLUFI AREA",334,750,187,0,120,0,7.4743546,4.360329,0.13045209723158377,0.07610209752019183,65.5,2.6363636363636362,29.318181818181813,0.0
OSUN,IREWOLE,IKIRE 'E',29-21-05-005,"ITAAKUN JUNCTION, ITAAKUN AREA",342,827,182,9,129,0,7.3700148,4.1871989,0.12863102418071137,0.0730804072408848,53.65853658536585,6.975609756097561,26.487804878048777,0.04878048780487805
OSUN,IREWOLE,IKIRE 'E',29-21-05-006,"RURAL HEALTH CENTRE, CENTRE AREA",318,750,187,5,117,0,7.3751873,4.2000443,0.1287213013362708,0.07330460176462048,56.25,0.75,27.75,0.25
OSUN,IREWOLE,IKIRE 'E',29-21-05-007,ST. AUGUSTINE GRAMMAR SCHOOL,257,643,151,3,93,0,7.3716686,4.1891478,0.12865988843588086,0.07311442196267691,20.571428571428584,0.6285714285714286,9.57142857142857,0.05714285714285714
OSUN,IREWOLE,IKIRE 'E',29-21-05-009,MOLARERE GARAGE OPEN SPACE,293,962,191,1,96,0,7.3700193,4.1872008,0.12863110272052772,0.07308044040214058,62.8780487804878,1.2195121951219514,7.317073170731703,0.04878048780487805
OSUN,IREWOLE,IKIRE 'F',29-21-06-001,"BAASE OPEN SPACE, BAASE, IKIRE",362,889,147,8,189,0,7.359673,4.1863483,0.12845052572012863,0.07306556147026733,35.52380952380952,5.761904761904762,88.76190476190476,0.09523809523809523
OSUN,IREWOLE,IKIRE 'F',29-21-06-002,"SABO SQUARE, SABO, IKIRE",201,644,95,1,101,0,7.3700147,4.1871989,0.12863102243538213,0.0730804072408848,35.463414634146346,1.2195121951219514,2.1951219512195053,0.04878048780487805
OSUN,IREWOLE,IKIRE 'F',29-21-06-003,"CARPENTER'S HAL, MORO, IKIRE I",342,759,177,3,154,0,7.3668483,4.1849279,0.12857575832994697,0.073040770813572,57.867924528301884,0.9622641509433962,53.05660377358491,0.03773584905660377
OSUN,IREWOLE,IKIRE 'F',29-21-06-004,"CARPENTER'S HALL, MORO, IKIRE II",315,655,170,9,116,1,7.3634072,4.1905018,0.12851569980505662,0.07313805372074891,46.326530612244895,6.73469387755102,10.734693877551024,0.9795918367346939
OSUN,IREWOLE,IKIRE 'F',29-21-06-006,"OOSAFAFIOYE OPEN SPACE, MORINGBERE, IKIRE",328,649,156,4,166,0,7.3969438,4.1821867,0.12910102389498093,0.07299292784811634,15.0,2.0,88.5,0.5
OSUN,IREWOLE,IKIRE 'F',29-21-06-007,"BAPTIST DAY SCHOOL, SANGO, IKIRE I",399,796,203,6,171,0,7.3700147,4.1871989,0.12863102243538213,0.0730804072408848,75.17073170731707,3.902439024390244,69.51219512195122,0.04878048780487805
OSUN,IREWOLE,IKIRE 'F',29-21-06-008,"BAPTIST DAY SCHOOL, SANGO, IKIRE II",276,599,137,5,127,0,7.3700147,4.1871989,0.12863102243538213,0.0730804072408848,7.560975609756099,2.8780487804878048,24.4390243902439,0.04878048780487805
OSUN,IREWOLE,IKIRE 'F',29-21-06-009,"ODEYINKA OLD GARAGE, LAKOOSIN, IKIRE",418,996,205,0,211,0,7.3700193,4.1872008,0.12863110272052772,0.07308044040214058,77.21951219512195,2.2439024390243905,110.48780487804878,0.04878048780487805
OSUN,IREWOLE,IKIRE 'F',29-21-06-010,"ALAHA OPEN SPACE, BAASE, IKIRE",308,645,175,0,116,0,7.359673,4.1863483,0.12845052572012863,0.07306556147026733,64.85714285714286,2.619047619047619,12.285714285714292,0.09523809523809523
OSUN,IREWOLE,IKIRE 'F',29-21-06-011,"OKIN OPEN SPACE, POPO, IKIRE",198,460,95,2,80,0,37.7936965,-122.4017177,0.6596244404244571,-2.136312983961621,95.0,2.0,80.0,0.0
OSUN,IREWOLE,IKIRE 'F',29-21-06-012,"MAGISTRATE COURT, AYEDADE, IKIRE",299,663,119,4,143,0,7.3612538,4.1857148,0.12847811588494415,0.07305450480945595,5.395833333333329,1.7083333333333335,37.72916666666667,0.041666666666666664
OSUN,IREWOLE,IKIRE 'G',29-21-07-001,"PARAKOYI OPEN SPACE, OKE ADA AREA",255,527,138,3,102,0,7.544035,4.206006,0.13166824963569043,0.07340865305863663,5.75,2.25,10.75,0.0
OSUN,IREWOLE,IKIRE 'G',29-21-07-002,"OLOTA OPEN SPACE, OKE ADA AREA",234,506,143,0,87,0,7.544035,4.206006,0.13166824963569043,0.07340865305863663,11.375,1.125,6.125,0.0
OSUN,IREWOLE,IKIRE 'G',29-21-07-003,"A.D.C PRY. SCHOOL, OKE-ADA AREA",319,753,64,0,60,0,7.3737178,4.1826547,0.12869565372291272,0.07300109598901566,67.6341463414634,2.5121951219512195,43.58536585365853,0.0
OSUN,IREWOLE,IKIRE 'G',29-21-07-004,"KUSERU OPEN SPACE, OKE ADA AREA",272,605,157,0,107,0,7.544035,4.206006,0.13166824963569043,0.07340865305863663,27.125,1.125,16.375,0.0
OSUN,IREWOLE,IKIRE 'G',29-21-07-008,"ONILEDU OPEN SPACE, OKE ADA AREA",272,586,128,0,134,0,7.3676292,4.1760281,0.1285893876060758,0.072885440000803,15.933333333333337,2.1333333333333333,47.33333333333333,0.0
OSUN,IREWOLE,IKIRE 'H',29-21-08-002,"OLD NEPA OFFICE, OGUNYEMI AREA",360,851,188,8,159,0,7.3700147,4.1871989,0.12863102243538213,0.0730804072408848,59.804878048780495,5.951219512195122,57.21951219512195,0.04878048780487805
OSUN,IREWOLE,IKIRE 'H',29-21-08-003,"JOLAIYA JUNCTION, JOLAIYA AREA",359,687,166,0,188,0,7.3798394,4.1832283,0.1288024957984028,0.0730111071976051,59.099999999999994,3.6,119.2,0.0
OSUN,IREWOLE,IKIRE 'H',29-21-08-005,"ELEYE OPEN SPACE, OKEODO AREA",286,532,148,1,134,0,7.4638274,4.5471514,0.13026836293056782,0.07936276351666968,47.0,16.666666666666668,84.94444444444444,0.5555555555555556
OSUN,IREWOLE,IKIRE 'H',29-21-08-006,"BARALOLA OPEN SPACE, OKEODO AREA",268,569,152,0,114,0,7.544035,4.206006,0.13166824963569043,0.07340865305863663,21.5,1.125,24.25,0.0
OSUN,IREWOLE,IKIRE 'H',29-21-08-008,"IKUDORO OPEN SPACE, ITAMERIN JUNCTION",247,549,143,0,98,0,7.544035,4.206006,0.13166824963569043,0.07340865305863663,11.375,1.125,6.25,0.0
OSUN,IREWOLE,IKIRE 'I',29-21-09-001,"NEW GARAGE OPEN SPACE, SUNMOYE AREA",301,732,192,1,102,0,7.3700193,4.1872008,0.12863110272052772,0.07308044040214058,63.90243902439025,1.2195121951219514,1.1707317073170742,0.04878048780487805
OSUN,IREWOLE,IKIRE 'I',29-21-09-003,"OLORISA OKO SQUARE, OLORISA OKO AREA",316,722,218,17,150,0,7.3756171,4.177143,0.12872880276139587,0.0729048986766335,108.58333333333333,15.25,66.0,0.0
OSUN,IREWOLE,IKIRE 'I',29-21-09-004,"NAIRA AND KOBO OPEN SPACE, NAIRA & KOBO AREA",306,750,178,6,115,0,6.5930992,3.2897494,0.11507128895060413,0.05741695859550794,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,IREWOLE,IKIRE 'I',29-21-09-007,"TEMIDIRE OPEN SPACE, TEMIDIRE AREA",327,936,184,13,114,0,7.3700148,4.1871989,0.12863102418071137,0.0730804072408848,55.70731707317074,11.073170731707318,11.121951219512198,0.04878048780487805
OSUN,IREWOLE,IKIRE 'I',29-21-09-008,"OLOGBIN, ITAMERIN AREA",179,469,95,5,78,0,7.3748497,4.1758332,0.12871540910471607,0.07288203835409086,24.66666666666667,2.25,12.0,0.0
OSUN,IREWOLE,IKIRE 'J',29-21-10-001,"OLOOWA VILLAGE, OLOOWA VILLAGE",280,590,183,0,93,0,7.3700147,4.1871989,0.12863102243538213,0.0730804072408848,54.6829268292683,2.2439024390243905,10.390243902439025,0.04878048780487805
OSUN,IREWOLE,IKIRE 'J',29-21-10-002,"OOSA VILLAGE, OOSA VILLAGE",159,448,93,0,61,0,7.3700147,4.1871989,0.12863102243538213,0.0730804072408848,37.51219512195121,2.2439024390243905,43.170731707317074,0.04878048780487805
OSUN,IREWOLE,IKIRE 'J',29-21-10-004,"WASINMI MARKET, WASINMI VILLAGE",259,680,147,0,95,0,7.5437619,4.3965001,0.13166348314150322,0.07673340230925994,52.25,2.375,45.625,0.0
OSUN,IREWOLE,IKIRE 'J',29-21-10-005,"ST. JOHN'S PRY. SCHOOL, FIDIWO, FIDIWO VLLAGE",121,310,42,0,65,0,7.6225555,4.7491437,0.13303869089100262,0.08288819421534584,40.8,9.16,34.84,0.08
OSUN,IREWOLE,IKIRE 'J',29-21-10-006,"ELERE VILLAGE, ELERE VILLAGE",186,447,92,0,71,1,7.4552684,3.5712707,0.1301189801998896,0.06233043219500266,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,IREWOLE,IKIRE 'J',29-21-10-007,"BALOGUN VILLAGE, BALOGUN VILLAGE I",283,558,200,2,71,0,7.4030851,4.2325536,0.12920820980033368,0.07387199608713907,123.0,1.0,37.0,0.0
