name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
lagos,2021-05-31,90.3,78.8,83.3,108.1,78.8,91.8,78,84.9,0.276,100,4.17,rain,0,0,20.6,10.3,241.9,1010.6,58.5,5.7,161.8,14,6,,2021-05-31T06:30:08,2021-05-31T18:58:19,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
lagos,2021-06-01,84.2,75.2,79.4,96.1,75.2,82.6,75.9,89.4,0.433,100,8.33,rain,0,0,46.1,25.3,145.2,1011.8,58.4,5.3,160.6,13.8,7,,2021-06-01T06:30:12,2021-06-01T18:58:32,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
lagos,2021-06-02,89.7,75.2,81.8,102.4,75.2,87.3,75.4,81.8,0,0,0,,0,0,17.4,10.3,207.2,1012,53.8,4.9,223.5,19.2,8,,2021-06-02T06:30:17,2021-06-02T18:58:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2021-06-03,89.7,75.5,82.7,102.8,75.5,89.9,76.9,83.4,0.008,100,8.33,rain,0,0,19.7,9.2,204.2,1012.1,42.1,5.9,221.6,19.1,7,,2021-06-03T06:30:23,2021-06-03T18:59:00,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
lagos,2021-06-04,85.7,74.4,81,93.2,74.4,85.8,74.6,81.7,3.74,100,8.33,rain,0,0,34.4,21.9,210.6,1012.3,57.5,5.4,65.4,5.6,3,,2021-06-04T06:30:29,2021-06-04T18:59:14,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-05,86,73.7,80.5,93.5,73.7,84.6,74.4,82.1,0.008,100,8.33,rain,0,0,15,9.4,167.5,1012.7,62.7,5.7,109.2,9.4,4,,2021-06-05T06:30:36,2021-06-05T18:59:28,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-06,89.6,76.7,81.7,99.9,76.7,86.7,75.5,82.6,0,0,0,,0,0,18.1,19,207,1011.9,47.3,5.4,233,20,7,,2021-06-06T06:30:44,2021-06-06T18:59:43,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2021-06-07,91.2,76.6,82.5,105,76.6,89.3,76.5,82.9,0.004,100,4.17,rain,0,0,18.3,10.3,208.7,1011.5,49.2,5.7,237.5,20.5,8,,2021-06-07T06:30:52,2021-06-07T18:59:57,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-08,87.4,71.6,78.6,101.7,71.6,81.1,75.6,91.2,0.276,100,4.17,rain,0,0,15.7,6.9,267,1011.6,47.9,5.3,223.1,19.2,8,,2021-06-08T06:31:00,2021-06-08T19:00:12,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-09,91,71.6,76.9,104.5,71.6,79.1,73.1,88.9,0.472,100,4.17,rain,0,0,56.4,15,59.9,1011.9,58.1,3.5,178.5,15.4,6,,2021-06-09T06:31:09,2021-06-09T19:00:26,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-10,89.6,71.9,80.8,100.2,71.9,86.5,74.5,82.3,0.016,100,4.17,rain,0,0,12.8,9.2,179.4,1011.1,48.4,5.1,152.1,13.1,5,,2021-06-10T06:31:18,2021-06-10T19:00:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
lagos,2021-06-11,84.5,75.2,79.2,94.9,75.2,82.6,75.1,87.6,0.276,100,4.17,rain,0,0,19.5,20.8,313.2,1011.5,50.7,5.3,202.5,17.4,7,,2021-06-11T06:31:28,2021-06-11T19:00:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-12,89.6,75.2,80.8,102.6,75.2,85.2,75.4,84.5,0,0,0,,0,0,19.7,10.3,177.2,1013.1,45.9,5.4,228.3,19.6,7,,2021-06-12T06:31:38,2021-06-12T19:01:09,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2021-06-13,87.8,74.8,81.1,99.9,74.8,86.8,75.5,83.8,0.004,100,4.17,rain,0,0,16.1,10.3,203.5,1013.2,55.7,6.1,185.3,16,6,,2021-06-13T06:31:49,2021-06-13T19:01:24,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2021-06-14,89.6,77.4,83.4,102.6,77.4,91.5,76.7,80.8,0,0,0,,0,0,19.7,10.3,228.3,1013.2,51.2,6,232.4,20.1,8,,2021-06-14T06:32:00,2021-06-14T19:01:38,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2021-06-15,91.4,77,83.7,107.8,77,92.2,77.6,82.9,0,0,0,,0,0,20.6,11.4,217.7,1012.8,49,6.1,211.9,18.2,8,,2021-06-15T06:32:11,2021-06-15T19:01:52,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2021-06-16,88.1,76.8,82.1,99.9,76.8,88.5,76.3,83.3,2.02,100,8.33,rain,0,0,26.2,14.4,254.5,1013,46.8,5.6,187,16.1,7,,2021-06-16T06:32:23,2021-06-16T19:02:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-17,91.4,77,81.8,105.1,77,87.3,76.2,83.7,0.079,100,4.17,rain,0,0,17.4,9.2,212.2,1014.5,46.7,6.5,163,14,6,,2021-06-17T06:32:34,2021-06-17T19:02:20,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-06-18,89.6,77,82.6,105.2,77,90.2,77.6,85.2,0.039,100,4.17,rain,0,0,16.6,10.6,211.3,1014.3,52.5,6.3,200.7,17.2,8,,2021-06-18T06:32:47,2021-06-18T19:02:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
lagos,2021-06-19,87.8,77,81.8,102.4,77,88.1,76.8,85.4,0.079,100,4.17,rain,0,0,17,9.2,219,1013.6,55,5.7,141.2,12.4,6,,2021-06-19T06:32:59,2021-06-19T19:02:47,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-20,79.1,73.4,76.8,79.1,73.4,76.8,75.2,94.7,0.552,100,8.33,rain,0,0,17.7,6.9,246,1014.3,55.5,4.7,51.4,4.5,2,,2021-06-20T06:33:12,2021-06-20T19:03:01,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-21,85.6,73.9,79,94.3,73.9,82.1,74.6,86.9,0.016,100,4.17,rain,0,0,18.1,12.8,272.4,1014.8,61.3,6.1,109.8,9.4,4,,2021-06-21T06:33:25,2021-06-21T19:03:14,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-06-22,89.6,68.8,79.5,102.6,68.8,82.5,73.5,82.7,0.185,100,25,rain,0,0,19.5,34.4,290,1014,58.3,6.4,135.4,11.8,6,,2021-06-22T06:33:38,2021-06-22T19:03:26,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-06-23,79.4,67.9,76.1,79.4,67.9,76.1,72.5,88.7,1.454,100,95.83,rain,0,0,18.1,30,316.9,1013,96.1,6.2,68.3,5.9,3,,2021-06-23T06:33:51,2021-06-23T19:03:39,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VRJU8,remote"
lagos,2021-06-24,81.9,70.6,77.9,89.7,70.6,79.2,73.7,87,0.404,100,75,rain,0,0,12.1,20.8,224.7,1012.4,95,6.2,134.5,11.6,5,,2021-06-24T06:34:05,2021-06-24T19:03:51,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VRJU8,remote"
lagos,2021-06-25,83.7,76.4,80.2,93.5,76.4,84.2,75.8,86.7,0.167,100,54.17,rain,0,0,14.1,7.8,240.5,1012,79.3,,164.3,14.2,5,,2021-06-25T06:34:18,2021-06-25T19:04:03,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
lagos,2021-06-26,80,73.3,76.8,80,73.3,76.8,73.8,90.6,0.895,100,79.17,rain,0,0,16.3,9.8,289.9,1011.5,98.9,,42.3,3.8,2,,2021-06-26T06:34:32,2021-06-26T19:04:14,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
lagos,2021-06-27,81.8,73.1,77.9,88,73.1,79.5,73.4,86.4,0.032,100,16.67,rain,0,0,16.3,7.6,137.9,1011.4,80,,195.2,16.8,7,,2021-06-27T06:34:46,2021-06-27T19:04:25,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
lagos,2021-06-28,87,67.9,79.2,95.8,67.9,82.1,74,84.4,0.28,100,45.83,rain,0,0,19.2,35.8,265.1,1013.6,64.4,7.2,210.7,18.1,7,,2021-06-28T06:35:00,2021-06-28T19:04:36,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,remote,65201099999"
lagos,2021-06-29,82.3,67,77,89.8,67,78.3,72.6,86.6,0.528,100,50,rain,0,0,15.2,35.8,316.4,1015.1,83.8,7.4,155.8,13.5,6,,2021-06-29T06:35:14,2021-06-29T19:04:46,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,remote"
lagos,2021-06-30,87.8,66.1,80.2,97.8,66.1,84.2,73.6,80.7,0.04,100,25,rain,0,0,18.8,19.7,246.1,1014.8,68.6,6.2,199.8,17.3,7,,2021-06-30T06:35:27,2021-06-30T19:04:56,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-01,91.4,75.2,81.8,105.1,75.2,86.6,75.4,81.7,0.039,100,4.17,rain,0,0,16.1,12.8,248.8,1014.5,56.1,6,178.4,15.3,6,,2021-07-01T06:35:41,2021-07-01T19:05:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-02,87.8,77,81.3,102.4,77,87.6,77.1,87.5,0.043,100,4.17,rain,0,0,15.4,13.9,233.4,1013.9,63,5.4,130,11.2,5,,2021-07-02T06:35:55,2021-07-02T19:05:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-03,84.2,73.7,79.2,94.2,73.7,82.7,76.1,90.7,1.417,100,4.17,rain,0,0,18.3,16.1,245.4,1014.5,60.5,5.4,123,10.7,5,,2021-07-03T06:36:09,2021-07-03T19:05:22,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
lagos,2021-07-04,87.8,71.6,78.2,97.8,71.6,80.9,73.4,85.9,0.157,100,4.17,rain,0,0,19.9,17.2,249.2,1015.3,55.3,6,122.7,10.6,4,,2021-07-04T06:36:22,2021-07-04T19:05:30,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-05,89.6,75.2,81.2,100.2,75.2,85.9,74.4,80.9,0,0,0,,0,0,19.7,12.8,229.1,1015.3,41.5,6.7,243,21,8,,2021-07-05T06:36:36,2021-07-05T19:05:37,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-06,87.8,71.6,81.5,97.8,71.6,87,75,81.4,0,0,0,,0,0,18.6,19.4,220.1,1014.5,56.3,5.7,207.5,17.9,7,,2021-07-06T06:36:49,2021-07-06T19:05:44,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-07,86,69.8,77.7,95.2,69.8,81.2,73.1,86.6,0.157,100,8.33,rain,0,0,23,15,242.1,1012.9,60.3,5.2,197.8,17,8,,2021-07-07T06:37:02,2021-07-07T19:05:50,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,65201099999"
lagos,2021-07-08,82.4,75.2,79.1,90.9,75.2,81.8,76,90.6,0.039,100,4.17,rain,0,0,21.7,13.9,230.7,1014.5,62.7,6,200.5,17.3,7,,2021-07-08T06:37:16,2021-07-08T19:05:55,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-09,82.4,76.9,78.5,89.5,76.9,80.5,75.5,90.9,1.063,100,8.33,rain,0,0,18.3,13.9,223.5,1014.7,72.8,5.1,148.6,12.7,5,,2021-07-09T06:37:28,2021-07-09T19:06:00,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-10,86,73.4,80.4,95.8,73.4,84.2,73.7,81.2,0.039,100,4.17,rain,0,0,18.6,12.8,227.7,1014.6,62.8,6,207.8,17.9,7,,2021-07-10T06:37:41,2021-07-10T19:06:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-11,85.5,75.2,81.4,92.8,75.2,86.1,73,76.2,0,0,0,,0,0,20.4,12.8,240.4,1015.3,54.3,5.9,220.9,19.2,8,,2021-07-11T06:37:53,2021-07-11T19:06:08,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-07-12,86,75.2,80.1,95.2,75.2,83.2,74.5,83.5,0,0,0,,0,0,23,16.1,234.6,1015.7,55.5,5.9,197.4,16.9,7,,2021-07-12T06:38:06,2021-07-12T19:06:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-07-13,88.2,75.3,81.2,95.9,75.3,84.9,74.3,80.8,0,0,0,,0,0,22.8,18.3,240.2,1014.5,50.6,5.8,235.8,20.4,8,,2021-07-13T06:38:17,2021-07-13T19:06:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2021-07-14,83.8,77,80,93,77,82.9,74.4,83.2,0.004,100,4.17,rain,0,0,22.8,14.4,229.7,1014,63.8,5.4,169.6,14.5,7,,2021-07-14T06:38:29,2021-07-14T19:06:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-07-15,86.1,77,79.5,96.9,77,82.2,74.9,86.3,1.969,100,4.17,rain,0,0,22.6,11.4,247.1,1013.1,51.4,4.8,181.7,15.7,7,,2021-07-15T06:38:40,2021-07-15T19:06:16,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
lagos,2021-07-16,78.8,71.6,75.3,78.8,71.6,75.3,73.9,95.6,0.079,100,4.17,rain,0,0,34.4,19.7,233.7,1013.3,55.8,4.1,32.8,2.9,2,,2021-07-16T06:38:51,2021-07-16T19:06:16,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
lagos,2021-07-17,84.8,71.6,77.4,95,71.6,80.2,74.1,90.3,0.012,100,4.17,rain,0,0,19.7,15,221.1,1015.1,52.7,5.2,147,12.7,6,,2021-07-17T06:39:02,2021-07-17T19:06:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-18,83.6,75.2,79.3,90.9,75.2,82.3,74.7,86.1,0.008,100,8.33,rain,0,0,20.6,18.3,231.8,1014.8,58.4,6,139.5,12,5,,2021-07-18T06:39:12,2021-07-18T19:06:14,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-19,84.5,75.2,80.1,90.9,75.2,83.2,73.3,80.6,0.004,100,4.17,rain,0,0,22.1,16.7,238.8,1014.4,60.5,5.9,169.6,14.5,6,,2021-07-19T06:39:22,2021-07-19T19:06:12,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-20,82.4,77,79.4,89.5,77,81.6,74,83.7,0.079,100,4.17,rain,0,0,19.2,15,237.8,1015.3,58,5.5,167,14.5,6,,2021-07-20T06:39:32,2021-07-20T19:06:10,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-21,86.1,76.8,79.9,93.8,76.8,82.6,73.6,81.5,0.079,100,4.17,rain,0,0,23.9,16.1,230.1,1016.7,49.1,6.2,220.9,19,8,,2021-07-21T06:39:41,2021-07-21T19:06:06,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-22,84.6,75.2,79.5,90.9,75.2,81.9,72.6,79.8,0,0,0,,0,0,22.1,12.8,228.9,1017.1,46.7,5.8,161.2,13.9,5,,2021-07-22T06:39:49,2021-07-22T19:06:02,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-07-23,86,75.2,80.1,94.8,75.2,83.4,73.7,81.5,0,0,0,,0,0,22.1,15,229.4,1016.1,51.7,6,223.8,19.3,8,,2021-07-23T06:39:58,2021-07-23T19:05:57,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-07-24,87.8,75.2,80.6,95.9,75.2,83.4,73.1,78.9,0,0,0,,0,0,23.5,13.9,232.7,1015.3,45.6,6.1,227.6,19.7,8,,2021-07-24T06:40:06,2021-07-24T19:05:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-07-25,86,75.2,80.9,93.5,75.2,83.9,72.3,76.1,0,0,0,,0,0,25.3,15,225.4,1014.7,54.1,6.1,217.6,18.9,8,,2021-07-25T06:40:13,2021-07-25T19:05:45,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-07-26,83.8,75.5,79.4,90.2,75.5,81.6,72.2,78.9,0,0,0,,0,0,23.9,19.7,236.1,1014.4,57.7,6.1,156.1,13.4,7,,2021-07-26T06:40:20,2021-07-26T19:05:38,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-27,82.4,75.2,78.4,87.1,75.2,79.8,72.2,81.6,0,0,0,,0,0,24.6,15,230.8,1014.2,57.7,6.2,87.4,7.4,3,,2021-07-27T06:40:27,2021-07-27T19:05:30,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-07-28,87.8,75.2,80.1,95.9,75.2,83.5,73,79.8,0.004,100,4.17,rain,0,0,21.7,12.8,219,1014.2,50,6.2,215.9,18.6,7,,2021-07-28T06:40:33,2021-07-28T19:05:22,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-29,87.8,75.2,80.6,94.2,75.2,83.2,72.3,76.4,0,0,0,,0,0,23.3,16.1,237.1,1014.5,41.3,5.8,227.8,19.8,7,,2021-07-29T06:40:38,2021-07-29T19:05:12,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2021-07-30,85,75.2,80.3,92.3,75.2,83.6,72.5,77.6,0,0,0,,0,0,18.6,11.4,226.4,1014.7,48.4,5.6,178.3,15.4,6,,2021-07-30T06:40:43,2021-07-30T19:05:02,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-07-31,87.8,77,81.9,95.5,77,86.3,73.8,77.1,0,0,0,,0,0,22.4,13.9,223.5,1015.2,57.4,5.9,234.1,20.3,8,,2021-07-31T06:40:48,2021-07-31T19:04:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-08-01,87.8,75.6,80.8,95.9,75.6,83.9,74.2,81,0,0,0,,0,0,20.4,21,234.2,1016.8,54.3,5.9,204.7,17.7,7,,2021-08-01T06:40:52,2021-08-01T19:04:40,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65202099999,DNMM,65201099999"
lagos,2021-08-02,84.3,77,79.7,92.5,77,82.3,74.5,84.7,0,0,0,,0,0,20.4,10.3,247.5,1016,45,6,161.6,13.9,6,,2021-08-02T06:40:56,2021-08-02T19:04:28,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2021-08-03,86.3,75,79.8,95.2,75,82.7,74.3,83.9,0,0,0,,0,0,21.5,18.3,231.6,1014.7,60.9,5.8,155.5,13.5,6,,2021-08-03T06:40:59,2021-08-03T19:04:15,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-08-04,86.1,75,79.6,95.2,75,82.5,74.2,84.3,0.004,100,4.17,rain,0,0,19.7,15,223.1,1015.1,67.4,5.5,167,14.4,5,,2021-08-04T06:41:02,2021-08-04T19:04:01,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
lagos,2021-08-05,82.5,73.7,78.3,89.8,73.7,80.3,74.7,89.1,1.496,100,8.33,rain,0,0,17.2,13.9,227.7,1017,52.2,5.4,83.3,7.1,3,,2021-08-05T06:41:04,2021-08-05T19:03:47,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
lagos,2021-08-06,87.8,77,79.8,95.9,77,82.4,74.8,85.6,0.004,100,4.17,rain,0,0,17.2,15.4,236.5,1016.3,54.3,5.6,122.8,10.5,6,,2021-08-06T06:41:06,2021-08-06T19:03:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-08-07,84.2,75.6,78.4,93.1,75.6,79.9,75.2,90.2,0.157,100,4.17,rain,0,0,23.5,11.4,236.6,1015.3,52.4,5.2,152.7,13.3,6,,2021-08-07T06:41:07,2021-08-07T19:03:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-08-08,80.2,73.4,76.8,84.6,73.4,76.9,73.9,91.1,0.118,100,4.17,rain,0,0,21.5,17.2,243,1015,64.1,5.2,128.1,11.1,4,,2021-08-08T06:41:08,2021-08-08T19:02:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2021-08-09,84.6,76.8,79.8,92.5,76.8,82.7,74.4,84.1,0.039,100,4.17,rain,0,0,22.1,17.2,229.7,1015.9,54.7,6,204.5,17.6,7,,2021-08-09T06:41:08,2021-08-09T19:02:42,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
lagos,2021-08-10,84.6,75.2,79.1,91.8,75.2,81.4,74.2,85.5,0.004,100,4.17,rain,0,0,21.9,15,233.9,1015.2,61.7,5.5,149.3,13,6,,2021-08-10T06:41:08,2021-08-10T19:02:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
lagos,2021-08-11,82.4,75.2,78.8,88.3,75.2,80.8,73.6,84.4,0,0,0,,0,0,32.2,20.8,241.8,1014.1,56.7,6.2,198.9,17.3,8,,2021-08-11T06:41:08,2021-08-11T19:02:05,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-08-12,86.1,75.2,79.8,95.3,75.2,82.9,74.8,85.3,0.039,100,4.17,rain,0,0,22.8,16.1,209.3,1014.3,66.9,6.2,233.4,20.1,8,,2021-08-12T06:41:07,2021-08-12T19:01:46,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
lagos,2021-08-13,84.2,76.7,79,90.9,76.7,80.8,73.7,84.3,0.008,100,4.17,rain,0,0,21.5,34.4,220.1,1015,75.7,5.6,165.3,14.3,7,,2021-08-13T06:41:05,2021-08-13T19:01:26,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
lagos,2021-08-14,86,75.2,79.8,93.5,75.2,82.5,73.7,82.2,0,0,0,,0,0,19.9,17.2,231.3,1014,54.7,6.1,156.6,13.4,5,,2021-08-14T06:41:03,2021-08-14T19:01:06,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-08-15,87.8,75.2,79.9,95.9,75.2,82.6,73,80.3,0,0,0,,0,0,21.9,15,230.7,1013.1,51,6,188.5,16.2,7,,2021-08-15T06:41:00,2021-08-15T19:00:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-08-16,87.8,75.3,80.5,94.2,75.3,83.2,72.6,77.5,0,0,0,,0,0,19.5,16.1,229.6,1013.6,49.3,6,118.9,10.2,4,,2021-08-16T06:40:58,2021-08-16T19:00:23,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2021-08-17,84.2,76.8,79.7,92.5,76.8,82.7,74.5,84.4,0.004,100,4.17,rain,0,0,19.7,12.8,234.3,1014.8,58.9,6.2,201.9,17.4,6,,2021-08-17T06:40:54,2021-08-17T19:00:01,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
