,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2549,lagos,2022-03-22,33.0,27.0,29.5,43.8,30.6,36.0,25.7,80.6,0.0,0,0.0,rain,0,0.0,30.2,21.2,210.8,1010.2,58.1,9.4,295.9,25.5,10,75.0,2022-03-22T06:49:41,2022-03-22T18:57:03,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
2550,lagos,2022-03-23,34.0,20.0,29.4,44.7,20.0,35.8,25.4,80.0,0.2,100,8.33,rain,0,0.0,26.3,27.7,195.4,1010.4,63.3,10.9,162.7,14.1,7,100.0,2022-03-23T06:49:12,2022-03-23T18:56:56,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
2551,lagos,2022-03-24,36.0,27.1,29.6,46.3,30.8,35.3,24.9,76.2,240.0,100,4.17,rain,0,0.0,33.5,22.3,211.0,1009.9,38.5,8.8,243.5,21.0,9,100.0,2022-03-24T06:48:43,2022-03-24T18:56:49,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,65201099999"
2552,lagos,2022-03-25,34.0,26.1,29.7,42.1,26.1,35.3,25.2,77.6,0.0,0,0.0,,0,0.0,24.1,22.3,194.4,1009.0,48.4,10.3,295.6,25.6,10,75.0,2022-03-25T06:48:15,2022-03-25T18:56:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2553,lagos,2022-03-26,34.0,27.0,29.7,45.3,30.6,36.8,26.0,81.1,0.0,0,0.0,rain,0,0.0,24.5,22.3,199.4,1009.0,61.3,10.4,293.5,25.4,10,100.0,2022-03-26T06:47:46,2022-03-26T18:56:34,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2554,lagos,2022-03-27,35.0,27.0,30.4,45.3,31.3,38.3,26.5,80.7,0.0,0,0.0,rain,0,0.0,31.0,18.4,193.6,1010.6,46.8,8.2,286.6,24.8,10,75.0,2022-03-27T06:47:17,2022-03-27T18:56:27,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2555,lagos,2022-03-28,35.0,27.1,30.3,44.9,31.7,38.0,26.5,81.5,0.1,100,4.17,rain,0,0.0,29.5,22.3,208.2,1010.7,58.5,9.4,295.8,25.5,10,100.0,2022-03-28T06:46:48,2022-03-28T18:56:19,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2556,lagos,2022-03-29,35.0,28.0,30.5,44.9,33.0,38.0,26.0,77.9,0.0,0,0.0,rain,0,0.0,31.7,155.5,177.6,1009.3,48.9,10.1,296.8,25.6,10,75.0,2022-03-29T06:46:19,2022-03-29T18:56:12,0.9,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
2557,lagos,2022-03-30,35.0,26.3,30.0,43.5,26.3,36.4,25.7,78.5,0.0,0,0.0,rain,0,0.0,29.9,20.6,190.6,1007.5,57.7,10.6,270.6,23.3,9,75.0,2022-03-30T06:45:51,2022-03-30T18:56:04,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2558,lagos,2022-03-31,35.0,28.0,30.4,43.5,33.6,37.6,25.8,77.2,0.0,0,0.0,,0,0.0,34.6,30.2,204.8,1008.0,60.3,11.8,303.2,26.3,10,75.0,2022-03-31T06:45:22,2022-03-31T18:55:57,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2559,lagos,2022-04-01,36.0,27.0,30.5,44.7,31.2,37.1,25.5,76.0,0.0,0,0.0,rain,0,0.0,33.5,59.4,212.4,1009.5,50.5,9.4,272.4,23.4,9,100.0,2022-04-01T06:44:54,2022-04-01T18:55:50,0.0,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,DNMM,65201099999"
2560,lagos,2022-04-02,33.0,24.1,28.5,40.6,24.1,32.4,24.3,78.8,35.0,100,4.17,rain,0,0.0,29.5,22.3,212.5,1010.0,50.5,9.0,274.6,23.6,10,75.0,2022-04-02T06:44:25,2022-04-02T18:55:43,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,65201099999"
2561,lagos,2022-04-03,34.0,26.8,29.6,43.5,30.0,35.4,25.2,78.0,0.0,0,0.0,rain,0,0.0,33.1,24.1,196.6,1010.0,54.6,9.7,296.5,25.7,10,75.0,2022-04-03T06:43:57,2022-04-03T18:55:36,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2562,lagos,2022-04-04,33.1,26.9,29.5,42.1,30.2,35.8,25.7,80.2,0.0,0,0.0,rain,0,0.0,32.0,22.3,182.6,1010.5,55.3,10.1,294.3,25.3,10,75.0,2022-04-04T06:43:29,2022-04-04T18:55:29,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2563,lagos,2022-04-05,34.0,27.8,30.1,44.0,33.0,36.9,25.8,78.5,0.1,100,4.17,rain,0,0.0,28.1,24.1,186.7,1010.3,59.8,13.0,282.5,24.7,10,75.0,2022-04-05T06:43:01,2022-04-05T18:55:23,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2564,lagos,2022-04-06,33.0,24.0,28.6,40.6,24.0,33.7,25.1,82.3,9.0,100,4.17,rain,0,0.0,25.6,25.9,185.5,1010.0,53.3,11.3,255.0,22.1,9,75.0,2022-04-06T06:42:34,2022-04-06T18:55:16,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2565,lagos,2022-04-07,33.0,25.0,29.2,42.1,25.0,34.5,25.1,79.1,0.0,0,0.0,rain,0,0.0,30.6,22.3,186.3,1010.2,46.0,10.7,283.5,24.6,10,75.0,2022-04-07T06:42:06,2022-04-07T18:55:10,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2566,lagos,2022-04-08,33.0,23.0,28.1,40.6,23.0,32.0,24.1,79.5,5.0,100,4.17,rain,0,0.0,31.0,64.8,237.9,1010.4,38.4,9.7,298.1,25.7,10,75.0,2022-04-08T06:41:39,2022-04-08T18:55:04,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
2567,lagos,2022-04-09,29.9,24.0,27.1,34.7,24.0,29.9,24.2,84.5,0.0,0,0.0,rain,0,0.0,29.9,29.4,277.0,1010.3,55.2,10.2,181.0,15.6,8,75.0,2022-04-09T06:41:12,2022-04-09T18:54:58,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2568,lagos,2022-04-10,33.0,25.0,28.4,40.6,25.0,32.1,24.8,81.7,0.0,0,0.0,,0,0.0,26.3,14.8,182.5,1008.8,53.4,9.8,200.0,17.2,9,60.0,2022-04-10T06:40:46,2022-04-10T18:54:52,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2569,lagos,2022-04-11,34.6,26.0,29.4,42.6,26.0,34.4,25.1,78.6,0.0,0,0.0,,0,0.0,26.3,16.6,199.8,1008.9,46.7,9.9,260.2,22.6,10,75.0,2022-04-11T06:40:20,2022-04-11T18:54:47,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2570,lagos,2022-04-12,34.0,24.8,28.0,41.8,24.8,31.4,24.4,81.9,6.0,100,4.17,rain,0,0.0,74.2,33.5,173.8,1009.2,56.4,9.4,155.2,13.1,9,75.0,2022-04-12T06:39:54,2022-04-12T18:54:42,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
2571,lagos,2022-04-13,31.0,24.7,27.4,39.1,24.7,30.6,24.3,83.7,0.0,0,0.0,rain,0,0.0,21.2,18.4,188.3,1009.2,50.1,8.4,255.0,22.0,9,60.0,2022-04-13T06:39:28,2022-04-13T18:54:37,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2572,lagos,2022-04-14,32.0,25.0,28.6,39.2,25.0,33.2,25.0,81.6,0.6,100,4.17,rain,0,0.0,25.2,22.4,180.6,1009.8,52.1,10.0,280.5,24.3,10,60.0,2022-04-14T06:39:03,2022-04-14T18:54:32,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2573,lagos,2022-04-15,32.0,25.8,28.9,40.6,25.8,33.7,24.9,79.6,0.0,0,0.0,rain,0,0.0,26.3,19.4,194.7,1010.2,64.0,11.8,275.1,23.7,10,60.0,2022-04-15T06:38:38,2022-04-15T18:54:28,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2574,lagos,2022-04-16,33.2,26.0,28.3,40.8,26.0,32.4,24.4,80.1,7.0,100,4.17,rain,0,0.0,25.2,18.0,238.2,1010.2,63.9,13.5,168.2,14.5,6,60.0,2022-04-16T06:38:14,2022-04-16T18:54:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2575,lagos,2022-04-17,33.2,25.0,28.9,43.8,25.0,34.4,25.7,83.4,0.0,0,0.0,rain,0,0.0,30.6,29.5,214.7,1009.4,53.3,9.9,285.9,24.6,10,60.0,2022-04-17T06:37:50,2022-04-17T18:54:20,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2576,lagos,2022-04-18,29.1,23.0,25.7,33.6,23.0,27.0,23.1,86.3,36.0,100,8.33,rain,0,0.0,55.4,27.7,7.8,1010.7,49.6,8.7,111.4,9.6,6,10.0,2022-04-18T06:37:26,2022-04-18T18:54:16,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
2577,lagos,2022-04-19,32.0,25.0,28.1,39.2,25.0,31.6,24.5,81.6,0.0,0,0.0,,0,0.0,18.4,16.6,171.5,1011.5,53.9,9.1,153.1,13.2,8,30.0,2022-04-19T06:37:03,2022-04-19T18:54:13,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2578,lagos,2022-04-20,34.0,24.3,29.0,43.5,24.3,34.3,25.6,82.9,2.1,100,4.17,rain,0,0.0,42.8,29.2,175.0,1010.6,51.2,9.4,288.3,24.9,10,60.0,2022-04-20T06:36:41,2022-04-20T18:54:11,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2579,lagos,2022-04-21,30.1,23.0,26.6,35.4,23.0,29.0,23.5,83.8,20.0,100,4.17,rain,0,0.0,28.1,24.1,305.4,1010.8,54.0,10.0,199.5,17.2,7,60.0,2022-04-21T06:36:18,2022-04-21T18:54:08,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2580,lagos,2022-04-22,33.0,24.1,28.3,40.6,24.1,32.2,24.7,81.5,0.0,0,0.0,,0,0.0,25.6,18.4,187.3,1010.3,46.8,9.2,295.4,25.5,10,30.0,2022-04-22T06:35:57,2022-04-22T18:54:06,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2581,lagos,2022-04-23,34.0,25.1,29.0,42.1,25.1,33.6,25.1,80.7,0.0,0,0.0,rain,0,0.0,24.8,20.5,202.1,1009.9,43.2,10.0,286.9,24.8,10,60.0,2022-04-23T06:35:36,2022-04-23T18:54:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2582,lagos,2022-04-24,28.3,22.0,25.7,32.7,22.0,27.2,24.0,91.0,28.0,100,4.17,rain,0,0.0,74.2,46.4,154.4,1010.0,62.0,9.6,191.3,16.5,9,75.0,2022-04-24T06:35:15,2022-04-24T18:54:04,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2583,lagos,2022-04-25,32.0,23.0,27.7,39.2,23.0,31.3,24.1,81.8,0.0,0,0.0,,0,0.0,26.6,24.8,153.9,1009.5,51.1,10.5,298.6,25.7,10,75.0,2022-04-25T06:34:55,2022-04-25T18:54:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
2584,lagos,2022-04-26,33.0,24.0,28.4,42.1,24.0,32.0,23.8,77.2,0.0,0,0.0,,0,0.0,81.7,38.9,145.3,1009.8,42.6,9.7,200.7,17.4,8,75.0,2022-04-26T06:34:36,2022-04-26T18:54:03,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2585,lagos,2022-04-27,33.0,23.0,28.6,40.6,23.0,32.9,24.5,79.4,0.1,100,4.17,rain,0,0.0,66.6,33.5,178.7,1010.1,68.4,10.5,248.3,21.4,9,75.0,2022-04-27T06:34:17,2022-04-27T18:54:03,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2586,lagos,2022-04-28,31.0,23.0,26.5,37.7,23.0,29.0,23.5,84.4,24.0,100,4.17,rain,0,0.0,35.3,18.4,301.5,1011.0,53.8,7.5,129.5,11.3,6,30.0,2022-04-28T06:33:58,2022-04-28T18:54:03,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
2587,lagos,2022-04-29,34.0,24.8,28.0,40.7,24.8,30.7,23.4,77.1,0.0,0,0.0,,0,0.0,23.0,20.5,137.6,1010.9,51.4,10.4,277.7,24.3,10,60.0,2022-04-29T06:33:41,2022-04-29T18:54:04,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2588,lagos,2022-04-30,33.0,23.1,27.5,39.3,23.1,30.4,23.4,79.7,0.0,0,0.0,,0,0.0,20.2,16.6,205.3,1012.4,38.8,10.0,262.9,22.6,9,60.0,2022-04-30T06:33:23,2022-04-30T18:54:05,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2589,lagos,2022-05-01,33.0,25.8,29.0,42.1,25.8,34.2,25.4,82.0,0.0,0,0.0,,0,0.0,22.3,19.8,196.2,1012.8,59.9,10.6,272.8,23.5,10,60.0,2022-05-01T06:33:07,2022-05-01T18:54:07,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2590,lagos,2022-05-02,32.0,25.0,28.3,39.2,25.0,31.8,24.9,82.8,0.0,0,0.0,rain,0,0.0,34.6,18.4,189.3,1012.4,57.4,9.8,269.4,23.1,9,60.0,2022-05-02T06:32:51,2022-05-02T18:54:09,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2591,lagos,2022-05-03,33.0,24.9,28.5,42.3,24.9,32.6,25.0,82.2,0.0,0,0.0,,0,0.0,25.9,22.3,202.2,1011.0,48.3,9.4,276.4,23.7,10,30.0,2022-05-03T06:32:36,2022-05-03T18:54:12,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2592,lagos,2022-05-04,32.0,23.0,27.1,39.2,23.0,30.0,23.9,83.1,13.0,100,8.33,rain,0,0.0,24.5,22.3,190.1,1011.6,52.3,11.6,276.5,23.8,10,60.0,2022-05-04T06:32:21,2022-05-04T18:54:15,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
2593,lagos,2022-05-05,33.0,23.0,27.6,40.6,23.0,31.4,24.0,81.6,0.0,0,0.0,rain,0,0.0,24.8,22.3,206.5,1011.9,46.7,10.2,292.0,25.2,10,60.0,2022-05-05T06:32:07,2022-05-05T18:54:19,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
2594,lagos,2022-05-06,28.0,22.0,25.4,32.2,22.0,26.4,23.5,89.4,48.0,100,8.33,rain,0,0.0,49.7,20.5,134.9,1011.9,58.5,10.3,33.0,2.8,1,60.0,2022-05-06T06:31:54,2022-05-06T18:54:23,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2595,lagos,2022-05-07,33.0,23.0,27.3,40.6,23.0,30.3,24.0,83.3,0.0,0,0.0,,0,0.0,27.7,24.1,197.1,1011.7,44.3,7.7,123.3,10.6,4,30.0,2022-05-07T06:31:41,2022-05-07T18:54:27,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
2596,lagos,2022-05-08,33.0,25.0,28.4,40.6,25.0,32.4,25.0,83.1,0.0,0,0.0,,0,0.0,25.2,25.9,207.5,1010.6,41.4,8.2,288.1,24.8,9,60.0,2022-05-08T06:31:30,2022-05-08T18:54:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
2597,lagos,2022-05-09,33.0,24.0,28.4,42.1,24.0,32.8,24.7,80.5,0.1,100,4.17,rain,0,0.0,34.2,32.0,229.6,1010.7,44.9,14.6,291.7,25.2,9,60.0,2022-05-09T06:31:18,2022-05-09T18:54:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
2598,lagos,2022-05-10,32.0,21.0,27.8,40.6,21.0,31.7,24.6,83.7,1.0,100,4.17,rain,0,0.0,24.1,20.5,205.8,1011.8,59.1,10.0,202.4,17.6,9,60.0,2022-05-10T06:31:08,2022-05-10T18:54:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
2599,lagos,2022-05-11,34.0,25.8,29.2,43.5,25.8,35.1,25.8,82.8,0.0,0,0.0,,0,0.0,24.5,19.4,189.7,1011.6,47.5,9.8,293.0,25.4,9,60.0,2022-05-11T06:30:58,2022-05-11T18:54:49,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2600,lagos,2022-05-12,32.0,24.2,28.0,40.6,24.2,32.2,25.1,85.0,9.0,100,8.33,rain,0,0.0,19.8,22.3,195.0,1012.3,50.9,10.1,268.5,23.3,9,60.0,2022-05-12T06:30:49,2022-05-12T18:54:56,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
2601,lagos,2022-05-13,32.8,25.0,29.1,41.4,25.0,34.3,25.3,80.7,0.0,0,0.0,rain,0,0.0,25.2,16.6,206.2,1012.3,57.3,10.0,253.0,21.8,9,60.0,2022-05-13T06:30:40,2022-05-13T18:55:03,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
2602,lagos,2022-05-14,33.0,22.2,27.8,40.6,22.2,31.5,24.1,81.4,0.9,100,4.17,rain,0,0.0,33.5,27.7,168.3,1012.2,55.4,11.4,278.4,23.9,9,60.0,2022-05-14T06:30:33,2022-05-14T18:55:11,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
2603,lagos,2022-05-15,33.1,25.0,29.1,43.8,25.0,34.5,25.6,82.3,0.0,0,0.0,rain,0,0.0,22.7,18.4,196.5,1012.6,47.2,9.2,284.9,24.6,9,60.0,2022-05-15T06:30:26,2022-05-15T18:55:19,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2604,lagos,2022-05-16,33.0,25.9,28.6,42.1,25.9,33.6,25.2,82.0,3.9,100,20.83,rain,0,0.0,26.3,23.8,207.6,1012.2,60.6,15.5,282.9,24.4,9,60.0,2022-05-16T06:30:19,2022-05-16T18:55:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
2605,lagos,2022-05-17,29.0,24.0,27.5,34.5,24.0,31.0,24.3,82.8,6.0,100,4.17,rain,0,0.0,31.7,27.7,182.1,1011.9,66.2,13.4,266.7,23.0,9,60.0,2022-05-17T06:30:14,2022-05-17T18:55:36,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2606,lagos,2022-05-18,32.0,24.1,28.0,39.2,24.1,31.7,24.7,82.8,0.0,0,0.0,rain,0,0.0,25.9,22.3,196.5,1010.9,56.6,9.1,274.8,23.7,9,30.0,2022-05-18T06:30:09,2022-05-18T18:55:45,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2607,lagos,2022-05-19,31.0,24.9,27.6,37.7,24.9,31.0,24.5,83.6,1.0,100,4.17,rain,0,0.0,27.4,24.1,182.6,1011.5,67.5,14.1,260.0,22.5,9,60.0,2022-05-19T06:30:04,2022-05-19T18:55:55,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2608,lagos,2022-05-20,31.0,25.2,28.2,39.1,25.2,32.9,24.8,82.1,0.6,100,8.33,rain,0,0.0,24.8,18.4,177.5,1012.5,72.8,13.2,227.0,19.7,9,30.0,2022-05-20T06:30:01,2022-05-20T18:56:05,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2609,lagos,2022-05-21,30.8,24.0,26.4,37.5,24.0,28.2,24.7,90.8,22.0,100,4.17,rain,0,0.0,27.4,20.5,246.0,1013.7,56.7,7.7,145.0,12.4,8,30.0,2022-05-21T06:29:58,2022-05-21T18:56:15,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
2610,lagos,2022-05-22,30.8,23.0,26.3,36.3,23.0,28.5,24.0,87.8,1.0,100,4.17,rain,0,0.0,24.1,13.0,270.1,1014.3,48.1,8.3,205.0,17.6,9,30.0,2022-05-22T06:29:56,2022-05-22T18:56:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
2611,lagos,2022-05-23,31.0,22.6,26.8,37.7,22.6,29.2,24.1,85.6,2.5,100,4.17,rain,0,0.0,24.8,33.5,6.6,1013.0,53.4,9.3,115.3,10.0,6,30.0,2022-05-23T06:29:55,2022-05-23T18:56:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
2612,lagos,2022-05-24,31.1,23.0,26.5,37.7,23.0,28.8,23.5,84.5,0.0,0,0.0,rain,0,0.0,27.7,18.2,186.9,1013.8,53.8,8.7,145.0,12.5,6,30.0,2022-05-24T06:29:54,2022-05-24T18:56:48,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2613,lagos,2022-05-25,31.0,25.0,27.5,38.8,25.0,30.5,24.6,84.8,0.0,0,0.0,,0,0.0,20.5,18.4,194.7,1015.4,53.9,9.5,156.4,13.5,9,30.0,2022-05-25T06:29:54,2022-05-25T18:57:00,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2614,lagos,2022-05-26,31.0,24.9,27.2,37.7,24.9,29.7,24.5,85.9,0.0,0,0.0,rain,0,0.0,26.3,22.3,177.7,1015.8,57.4,9.8,238.0,20.6,8,60.0,2022-05-26T06:29:54,2022-05-26T18:57:12,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2615,lagos,2022-05-27,31.0,24.0,26.7,37.7,24.0,29.3,24.0,85.6,0.1,100,4.17,rain,0,0.0,24.1,20.5,172.4,1015.3,49.0,10.0,238.8,20.7,9,30.0,2022-05-27T06:29:56,2022-05-27T18:57:24,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
2616,lagos,2022-05-28,33.0,25.0,28.8,40.6,25.0,32.7,24.5,78.6,0.0,0,0.0,rain,0,0.0,21.6,18.4,190.3,1013.4,54.2,9.7,222.2,19.1,7,60.0,2022-05-28T06:29:58,2022-05-28T18:57:37,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
2617,lagos,2022-05-29,33.0,25.9,29.1,40.6,25.9,33.6,24.1,75.3,0.0,0,0.0,rain,0,0.0,24.1,20.5,185.9,1012.1,61.5,14.7,284.6,24.5,9,30.0,2022-05-29T06:30:00,2022-05-29T18:57:50,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
2618,lagos,2022-05-30,33.0,26.0,28.9,40.6,26.0,33.7,25.2,81.3,0.0,0,0.0,rain,0,0.0,25.6,20.5,187.0,1012.1,58.3,9.9,286.1,24.8,9,30.0,2022-05-30T06:30:03,2022-05-30T18:58:03,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
2619,lagos,2022-05-31,31.1,24.9,27.6,39.1,24.9,31.2,24.4,83.2,3.0,100,4.17,rain,0,0.0,25.6,21.2,181.9,1011.9,70.9,14.7,235.6,20.2,8,60.0,2022-05-31T06:30:07,2022-05-31T18:58:16,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2620,lagos,2022-06-01,33.0,24.8,28.3,40.6,24.8,32.0,24.4,80.1,1.0,100,4.17,rain,0,0.0,22.3,19.8,199.9,1011.1,63.1,12.1,260.2,22.5,9,30.0,2022-06-01T06:30:12,2022-06-01T18:58:30,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
2621,lagos,2022-06-02,33.0,25.0,28.7,40.6,25.0,33.0,24.9,80.7,0.0,0,0.0,rain,0,0.0,27.7,25.9,187.7,1009.9,47.6,9.8,284.3,24.4,9,60.0,2022-06-02T06:30:17,2022-06-02T18:58:44,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
